USERID,VPL,ID_vpl,DATESSUBMITTED,COMMENTS,GRADER,DATEGRADED,GRADE,MAILED,HIGHLIGHT,NEVALUATIONS,GROUPID,DATA_ENVIO,DATA_AVALIACAO,NOTA,CONTAGEM,NOME_ALUNO,ID_alunos,NAME,ATRASO,ENTREGA_NO_PRAZO
41,85,9142,1682357946,,0,1682357981,1.000.000,0,0,1,0,2023-04-24 17:39:06,2023-04-24 17:39:41,10.0,3,aluno 03,85,Questão 7,False,True
41,86,9374,1682359037,,0,1682359041,1.000.000,0,0,4,0,2023-04-24 17:57:17,2023-04-24 17:57:21,10.0,7,aluno 03,86,Questão 8,False,True
41,87,9722,1682438445,,0,1682438450,1.000.000,0,0,3,0,2023-04-25 16:00:45,2023-04-25 16:00:50,10.0,5,aluno 03,87,Questão 9,False,True
41,88,9741,1682511289,,0,1682511316,1.000.000,0,0,1,0,2023-04-26 12:14:49,2023-04-26 12:15:16,10.0,2,aluno 03,88,Questão 10,False,True
41,90,16017,1683321059,,0,1683321062,1.000.000,0,0,2,0,2023-05-05 21:10:59,2023-05-05 21:11:02,10.0,18,aluno 03,90,Questão 11,False,True
41,91,10217,1682594892,,0,1682594896,1.000.000,0,0,8,0,2023-04-27 11:28:12,2023-04-27 11:28:16,10.0,14,aluno 03,91,Questão 12,False,True
41,94,12971,1682786537,,0,1682786544,10.000.000,0,0,2,0,2023-04-29 16:42:17,2023-04-29 16:42:24,10.0,16,aluno 03,94,Questão 18,False,True
41,95,12638,1682726248,,0,1682726252,10.000.000,0,0,2,0,2023-04-28 23:57:28,2023-04-28 23:57:32,10.0,4,aluno 03,95,Questão 17,False,True
42,75,15093,1683165124,,0,1683165128,10.000.000,0,0,3,0,2023-05-04 01:52:04,2023-05-04 01:52:08,10.0,6,aluno 36,75,Questão 15,False,True
42,76,15087,1683164012,,0,1683164016,1.000.000,0,0,3,0,2023-05-04 01:33:32,2023-05-04 01:33:36,10.0,18,aluno 36,76,Questão 14,False,True
42,77,15287,1683228428,,0,1683228432,1.000.000,0,0,4,0,2023-05-04 19:27:08,2023-05-04 19:27:12,10.0,11,aluno 36,77,Questão 16,False,True
42,79,8448,1682354952,,0,1682354971,1.000.000,0,0,3,0,2023-04-24 16:49:12,2023-04-24 16:49:31,10.0,6,aluno 36,79,Questão 1,False,True
42,80,8636,1682355694,,0,1682355698,1.000.000,0,0,3,0,2023-04-24 17:01:34,2023-04-24 17:01:38,10.0,6,aluno 36,80,Questão 2,False,True
42,81,8918,1682356875,,0,1682356879,1.000.000,0,0,3,0,2023-04-24 17:21:15,2023-04-24 17:21:19,10.0,6,aluno 36,81,Questão 3,False,True
42,82,9099,1682357730,,0,1682357764,1.000.000,0,0,1,0,2023-04-24 17:35:30,2023-04-24 17:36:04,10.0,2,aluno 36,82,Questão 4,False,True
42,83,9160,1682358048,,0,1682358068,1.000.000,0,0,1,0,2023-04-24 17:40:48,2023-04-24 17:41:08,10.0,1,aluno 36,83,Questão 5,False,True
42,84,11256,1682687471,,0,1682687493,1.000.000,0,0,2,0,2023-04-28 13:11:11,2023-04-28 13:11:33,10.0,7,aluno 36,84,Questão 6,False,True
42,85,11980,1682713977,,0,1682714011,1.000.000,0,0,3,0,2023-04-28 20:32:57,2023-04-28 20:33:31,10.0,10,aluno 36,85,Questão 7,False,True
42,86,12457,1682715982,,0,1682716023,1.000.000,0,0,3,0,2023-04-28 21:06:22,2023-04-28 21:07:03,10.0,12,aluno 36,86,Questão 8,False,True
42,87,14218,1682958486,,0,1682958491,1.000.000,0,0,11,0,2023-05-01 16:28:06,2023-05-01 16:28:11,10.0,19,aluno 36,87,Questão 9,False,True
42,88,14263,1682962410,,0,1682962415,1.000.000,0,0,3,0,2023-05-01 17:33:30,2023-05-01 17:33:35,10.0,7,aluno 36,88,Questão 10,False,True
42,90,14996,1683143803,,0,1683143812,1.000.000,0,0,3,0,2023-05-03 19:56:43,2023-05-03 19:56:52,10.0,15,aluno 36,90,Questão 11,False,True
42,91,15029,1683158081,,0,1683158092,1.000.000,0,0,4,0,2023-05-03 23:54:41,2023-05-03 23:54:52,10.0,10,aluno 36,91,Questão 12,False,True
42,94,21485,1684528602,,0,1684528609,10.000.000,0,0,3,0,2023-05-19 20:36:42,2023-05-19 20:36:49,10.0,16,aluno 36,94,Questão 18,True,False
42,95,15292,1683229836,,0,1683229856,10.000.000,0,0,3,0,2023-05-04 19:50:36,2023-05-04 19:50:56,10.0,5,aluno 36,95,Questão 17,False,True
43,75,13026,1682790850,,0,1682790854,10.000.000,0,0,2,0,2023-04-29 17:54:10,2023-04-29 17:54:14,10.0,2,aluno 07,75,Questão 15,False,True
43,76,13020,1682790405,,0,1682790424,1.000.000,0,0,3,0,2023-04-29 17:46:45,2023-04-29 17:47:04,10.0,11,aluno 07,76,Questão 14,False,True
43,77,13058,1682793018,,0,1682793033,1.000.000,0,0,2,0,2023-04-29 18:30:18,2023-04-29 18:30:33,10.0,9,aluno 07,77,Questão 16,False,True
43,79,9306,1682358659,,0,1682358721,667.000,0,0,1,0,2023-04-24 17:50:59,2023-04-24 17:52:01,6.67,9,aluno 07,79,Questão 1,False,True
43,80,10588,1682623802,,0,1682623845,1.000.000,0,0,2,0,2023-04-27 19:30:02,2023-04-27 19:30:45,10.0,8,aluno 07,80,Questão 2,False,True
43,81,10595,1682624034,,0,1682624040,1.000.000,0,0,1,0,2023-04-27 19:33:54,2023-04-27 19:34:00,10.0,3,aluno 07,81,Questão 3,False,True
43,82,10605,1682624573,,0,1682624595,1.000.000,0,0,1,0,2023-04-27 19:42:53,2023-04-27 19:43:15,10.0,4,aluno 07,82,Questão 4,False,True
43,83,10625,1682625109,,0,1682625141,1.000.000,0,0,1,0,2023-04-27 19:51:49,2023-04-27 19:52:21,10.0,3,aluno 07,83,Questão 5,False,True
43,84,11085,1682681913,,0,1682682067,1.000.000,0,0,1,0,2023-04-28 11:38:33,2023-04-28 11:41:07,10.0,3,aluno 07,84,Questão 6,False,True
43,85,11136,1682684458,,0,1682684539,1.000.000,0,0,1,0,2023-04-28 12:20:58,2023-04-28 12:22:19,10.0,8,aluno 07,85,Questão 7,False,True
43,86,11215,1682686294,,0,1682690620,500.000,0,0,1,0,2023-04-28 12:51:34,2023-04-28 14:03:40,5.0,3,aluno 07,86,Questão 8,False,True
43,87,11548,1682694327,,0,1682694430,1.000.000,0,0,8,0,2023-04-28 15:05:27,2023-04-28 15:07:10,10.0,15,aluno 07,87,Questão 9,False,True
43,88,11593,1682698998,,0,1682700364,1.000.000,0,0,2,0,2023-04-28 16:23:18,2023-04-28 16:46:04,10.0,10,aluno 07,88,Questão 10,False,True
43,90,11982,1682713984,,0,1682713989,1.000.000,0,0,3,0,2023-04-28 20:33:04,2023-04-28 20:33:09,10.0,5,aluno 07,90,Questão 11,False,True
43,91,13109,1682795389,,0,1682795394,1.000.000,0,0,6,0,2023-04-29 19:09:49,2023-04-29 19:09:54,10.0,42,aluno 07,91,Questão 12,False,True
43,94,13224,1682802167,,0,1682802171,7.500.000,0,0,8,0,2023-04-29 21:02:47,2023-04-29 21:02:51,7.5,23,aluno 07,94,Questão 18,False,True
43,95,13084,1682794021,,0,1682794034,10.000.000,0,0,4,0,2023-04-29 18:47:01,2023-04-29 18:47:14,10.0,6,aluno 07,95,Questão 17,False,True
44,75,11687,1682705779,,0,1682713186,10.000.000,0,0,4,0,2023-04-28 18:16:19,2023-04-28 20:19:46,10.0,10,aluno 23,75,Questão 15,False,True
44,76,12205,1682714903,,0,1682714926,1.000.000,0,0,2,0,2023-04-28 20:48:23,2023-04-28 20:48:46,10.0,11,aluno 23,76,Questão 14,False,True
44,77,14478,1682979694,,0,1682979762,1.000.000,0,0,1,0,2023-05-01 22:21:34,2023-05-01 22:22:42,10.0,14,aluno 23,77,Questão 16,False,True
44,79,8648,1682355736,,0,1682355755,1.000.000,0,0,1,0,2023-04-24 17:02:16,2023-04-24 17:02:35,10.0,8,aluno 23,79,Questão 1,False,True
44,80,9061,1682357582,,0,1685735457,1.000.000,0,0,2,0,2023-04-24 17:33:02,2023-06-02 19:50:57,10.0,3,aluno 23,80,Questão 2,False,True
44,81,9233,1682358342,,0,1682358429,1.000.000,0,0,1,0,2023-04-24 17:45:42,2023-04-24 17:47:09,10.0,1,aluno 23,81,Questão 3,False,True
44,82,9450,1682359319,,0,1682359353,1.000.000,0,0,1,0,2023-04-24 18:01:59,2023-04-24 18:02:33,10.0,3,aluno 23,82,Questão 4,False,True
44,83,10590,1682623834,,0,1682623873,1.000.000,0,0,1,0,2023-04-27 19:30:34,2023-04-27 19:31:13,10.0,5,aluno 23,83,Questão 5,False,True
44,84,10622,1682625046,,0,1682625123,1.000.000,0,0,1,0,2023-04-27 19:50:46,2023-04-27 19:52:03,10.0,7,aluno 23,84,Questão 6,False,True
44,85,11074,1682680867,,0,1682680884,1.000.000,0,0,5,0,2023-04-28 11:21:07,2023-04-28 11:21:24,10.0,14,aluno 23,85,Questão 7,False,True
44,86,11121,1682683929,,0,1682683937,1.000.000,0,0,1,0,2023-04-28 12:12:09,2023-04-28 12:12:17,10.0,3,aluno 23,86,Questão 8,False,True
44,87,11201,1682686020,,0,1682686026,1.000.000,0,0,3,0,2023-04-28 12:47:00,2023-04-28 12:47:06,10.0,4,aluno 23,87,Questão 9,False,True
44,88,11338,1682688760,,0,1682688833,1.000.000,0,0,1,0,2023-04-28 13:32:40,2023-04-28 13:33:53,10.0,2,aluno 23,88,Questão 10,False,True
44,90,11486,1682691243,,0,1682691326,800.000,0,0,1,0,2023-04-28 14:14:03,2023-04-28 14:15:26,8.0,5,aluno 23,90,Questão 11,False,True
44,91,11564,1682695296,,0,1682697163,750.000,0,0,3,0,2023-04-28 15:21:36,2023-04-28 15:52:43,7.5,21,aluno 23,91,Questão 12,False,True
44,94,16425,1683549688,,0,1683549755,10.000.000,0,0,1,0,2023-05-08 12:41:28,2023-05-08 12:42:35,10.0,4,aluno 23,94,Questão 18,True,False
44,95,14486,1682980511,,0,1682980515,10.000.000,0,0,2,0,2023-05-01 22:35:11,2023-05-01 22:35:15,10.0,3,aluno 23,95,Questão 17,False,True
45,79,9157,1682358031,,0,1682358035,1.000.000,0,0,9,0,2023-04-24 17:40:31,2023-04-24 17:40:35,10.0,11,aluno 16,79,Questão 1,False,True
45,80,9459,1682359352,,0,1682359356,1.000.000,0,0,7,0,2023-04-24 18:02:32,2023-04-24 18:02:36,10.0,17,aluno 16,80,Questão 2,False,True
45,81,11853,1682713379,,0,1682713392,1.000.000,0,0,2,0,2023-04-28 20:22:59,2023-04-28 20:23:12,10.0,4,aluno 16,81,Questão 3,False,True
45,82,11938,1682713820,,0,1682713823,1.000.000,0,0,3,0,2023-04-28 20:30:20,2023-04-28 20:30:23,10.0,4,aluno 16,82,Questão 4,False,True
45,83,12126,1682714571,,0,1682714582,1.000.000,0,0,2,0,2023-04-28 20:42:51,2023-04-28 20:43:02,10.0,9,aluno 16,83,Questão 5,False,True
45,84,12280,1682715215,,0,1682715218,1.000.000,0,0,4,0,2023-04-28 20:53:35,2023-04-28 20:53:38,10.0,7,aluno 16,84,Questão 6,False,True
45,85,12586,1682716664,,0,1682716676,1.000.000,0,0,6,0,2023-04-28 21:17:44,2023-04-28 21:17:56,10.0,17,aluno 16,85,Questão 7,False,True
46,75,14842,1683131769,,0,1683131794,10.000.000,0,0,3,0,2023-05-03 16:36:09,2023-05-03 16:36:34,10.0,7,aluno 24,75,Questão 15,False,True
46,76,14807,1683122850,,0,1683122866,1.000.000,0,0,8,0,2023-05-03 14:07:30,2023-05-03 14:07:46,10.0,13,aluno 24,76,Questão 14,False,True
46,77,14969,1683142410,,0,1683142415,1.000.000,0,0,7,0,2023-05-03 19:33:30,2023-05-03 19:33:35,10.0,12,aluno 24,77,Questão 16,False,True
46,79,9479,1682360409,,0,1682360414,1.000.000,0,0,5,0,2023-04-24 18:20:09,2023-04-24 18:20:14,10.0,7,aluno 24,79,Questão 1,False,True
46,80,11595,1682699137,,0,1682699142,1.000.000,0,0,3,0,2023-04-28 16:25:37,2023-04-28 16:25:42,10.0,10,aluno 24,80,Questão 2,False,True
46,81,10944,1682649493,,0,1682649522,1.000.000,0,0,1,0,2023-04-28 02:38:13,2023-04-28 02:38:42,10.0,5,aluno 24,81,Questão 3,False,True
46,82,10972,1682650566,,0,1682650612,1.000.000,0,0,1,0,2023-04-28 02:56:06,2023-04-28 02:56:52,10.0,6,aluno 24,82,Questão 4,False,True
46,83,10983,1682651021,,0,1682651053,1.000.000,0,0,1,0,2023-04-28 03:03:41,2023-04-28 03:04:13,10.0,1,aluno 24,83,Questão 5,False,True
46,84,11594,1682699069,,0,1682699075,1.000.000,0,0,5,0,2023-04-28 16:24:29,2023-04-28 16:24:35,10.0,7,aluno 24,84,Questão 6,False,True
46,85,11838,1682713279,,0,1682713291,1.000.000,0,0,6,0,2023-04-28 20:21:19,2023-04-28 20:21:31,10.0,16,aluno 24,85,Questão 7,False,True
46,86,11514,1682692223,,0,1682692243,1.000.000,0,0,1,0,2023-04-28 14:30:23,2023-04-28 14:30:43,10.0,4,aluno 24,86,Questão 8,False,True
46,87,12604,1682716848,,0,1682716853,1.000.000,0,0,7,0,2023-04-28 21:20:48,2023-04-28 21:20:53,10.0,16,aluno 24,87,Questão 9,False,True
46,88,12953,1682784682,,0,1682784687,1.000.000,0,0,2,0,2023-04-29 16:11:22,2023-04-29 16:11:27,10.0,5,aluno 24,88,Questão 10,False,True
46,90,12982,1682787164,,0,1682787207,1.000.000,0,0,1,0,2023-04-29 16:52:44,2023-04-29 16:53:27,10.0,6,aluno 24,90,Questão 11,False,True
46,91,13024,1682790724,,0,1682790728,1.000.000,0,0,2,0,2023-04-29 17:52:04,2023-04-29 17:52:08,10.0,7,aluno 24,91,Questão 12,False,True
46,94,15409,1683249008,,0,1683249013,7.500.000,0,0,3,0,2023-05-05 01:10:08,2023-05-05 01:10:13,7.5,7,aluno 24,94,Questão 18,False,True
46,95,14841,1683131393,,0,1683131400,10.000.000,0,0,3,0,2023-05-03 16:29:53,2023-05-03 16:30:00,10.0,5,aluno 24,95,Questão 17,False,True
47,79,11890,1682713569,,0,1682713591,1.000.000,0,0,8,0,2023-04-28 20:26:09,2023-04-28 20:26:31,10.0,22,aluno 35,79,Questão 1,False,True
47,80,12275,1682715197,,0,1682715235,1.000.000,0,0,1,0,2023-04-28 20:53:17,2023-04-28 20:53:55,10.0,5,aluno 35,80,Questão 2,False,True
47,81,12436,1682715888,,0,1682715914,1.000.000,0,0,1,0,2023-04-28 21:04:48,2023-04-28 21:05:14,10.0,2,aluno 35,81,Questão 3,False,True
47,82,12602,1682716819,,0,1682716831,1.000.000,0,0,2,0,2023-04-28 21:20:19,2023-04-28 21:20:31,10.0,5,aluno 35,82,Questão 4,False,True
47,83,15584,1683283905,,0,1683283935,0,0,0,1,0,2023-05-05 10:51:45,2023-05-05 10:52:15,0.0,2,aluno 35,83,Questão 5,False,True
48,75,12755,1682733149,,0,1682733155,10.000.000,0,0,3,0,2023-04-29 01:52:29,2023-04-29 01:52:35,10.0,4,aluno 14,75,Questão 15,False,True
48,76,12745,1682732610,,0,1682732615,1.000.000,0,0,2,0,2023-04-29 01:43:30,2023-04-29 01:43:35,10.0,11,aluno 14,76,Questão 14,False,True
48,77,12797,1682734694,,0,1682734707,1.000.000,0,0,3,0,2023-04-29 02:18:14,2023-04-29 02:18:27,10.0,7,aluno 14,77,Questão 16,False,True
48,79,8353,1682354365,,0,1682354395,1.000.000,0,0,1,0,2023-04-24 16:39:25,2023-04-24 16:39:55,10.0,3,aluno 14,79,Questão 1,False,True
48,80,8611,1682355591,,0,1682355594,1.000.000,0,0,13,0,2023-04-24 16:59:51,2023-04-24 16:59:54,10.0,13,aluno 14,80,Questão 2,False,True
48,81,8738,1682356067,,0,1682356071,1.000.000,0,0,3,0,2023-04-24 17:07:47,2023-04-24 17:07:51,10.0,3,aluno 14,81,Questão 3,False,True
48,82,8878,1682356690,,0,1682356694,1.000.000,0,0,3,0,2023-04-24 17:18:10,2023-04-24 17:18:14,10.0,2,aluno 14,82,Questão 4,False,True
48,83,9011,1682357305,,0,1682357309,1.000.000,0,0,3,0,2023-04-24 17:28:25,2023-04-24 17:28:29,10.0,3,aluno 14,83,Questão 5,False,True
48,84,9077,1682357647,,0,1682357653,1.000.000,0,0,1,0,2023-04-24 17:34:07,2023-04-24 17:34:13,10.0,2,aluno 14,84,Questão 6,False,True
48,85,9261,1682358461,,0,1682358473,1.000.000,0,0,2,0,2023-04-24 17:47:41,2023-04-24 17:47:53,10.0,4,aluno 14,85,Questão 7,False,True
48,86,10479,1682606066,,0,1682606070,1.000.000,0,0,3,0,2023-04-27 14:34:26,2023-04-27 14:34:30,10.0,9,aluno 14,86,Questão 8,False,True
48,87,10539,1682610630,,0,1682610634,1.000.000,0,0,3,0,2023-04-27 15:50:30,2023-04-27 15:50:34,10.0,14,aluno 14,87,Questão 9,False,True
48,88,10550,1682611179,,0,1682611196,1.000.000,0,0,1,0,2023-04-27 15:59:39,2023-04-27 15:59:56,10.0,1,aluno 14,88,Questão 10,False,True
48,90,12076,1682714426,,0,1682714441,1.000.000,0,0,2,0,2023-04-28 20:40:26,2023-04-28 20:40:41,10.0,3,aluno 14,90,Questão 11,False,True
48,91,12502,1682716283,,0,1682716287,1.000.000,0,0,3,0,2023-04-28 21:11:23,2023-04-28 21:11:27,10.0,12,aluno 14,91,Questão 12,False,True
48,94,14648,1682995276,,0,1682995291,10.000.000,0,0,3,0,2023-05-02 02:41:16,2023-05-02 02:41:31,10.0,28,aluno 14,94,Questão 18,False,True
48,95,12819,1682735756,,0,1682735781,10.000.000,0,0,1,0,2023-04-29 02:35:56,2023-04-29 02:36:21,10.0,2,aluno 14,95,Questão 17,False,True
49,75,14800,1683122372,,0,1683122378,10.000.000,0,0,3,0,2023-05-03 13:59:32,2023-05-03 13:59:38,10.0,8,aluno 22,75,Questão 15,False,True
49,76,14784,1683120871,,0,1683120876,1.000.000,0,0,3,0,2023-05-03 13:34:31,2023-05-03 13:34:36,10.0,9,aluno 22,76,Questão 14,False,True
49,77,14927,1683140980,,0,1683140999,1.000.000,0,0,12,0,2023-05-03 19:09:40,2023-05-03 19:09:59,10.0,21,aluno 22,77,Questão 16,False,True
49,79,9816,1682532193,,0,1682532266,1.000.000,0,0,4,0,2023-04-26 18:03:13,2023-04-26 18:04:26,10.0,7,aluno 22,79,Questão 1,False,True
49,80,10254,1682597369,,0,1682597397,1.000.000,0,0,5,0,2023-04-27 12:09:29,2023-04-27 12:09:57,10.0,7,aluno 22,80,Questão 2,False,True
49,81,10278,1682598539,,0,1682598576,1.000.000,0,0,1,0,2023-04-27 12:28:59,2023-04-27 12:29:36,10.0,5,aluno 22,81,Questão 3,False,True
49,82,10303,1682600035,,0,1682600060,1.000.000,0,0,1,0,2023-04-27 12:53:55,2023-04-27 12:54:20,10.0,3,aluno 22,82,Questão 4,False,True
49,83,10314,1682600463,,0,1682600496,1.000.000,0,0,1,0,2023-04-27 13:01:03,2023-04-27 13:01:36,10.0,2,aluno 22,83,Questão 5,False,True
49,84,10358,1682601944,,0,1682602000,1.000.000,0,0,1,0,2023-04-27 13:25:44,2023-04-27 13:26:40,10.0,10,aluno 22,84,Questão 6,False,True
49,85,10564,1682616603,,0,1682616649,1.000.000,0,0,5,0,2023-04-27 17:30:03,2023-04-27 17:30:49,10.0,38,aluno 22,85,Questão 7,False,True
49,86,11227,1682686682,,0,1682686686,1.000.000,0,0,8,0,2023-04-28 12:58:02,2023-04-28 12:58:06,10.0,28,aluno 22,86,Questão 8,False,True
49,87,12351,1682715512,,0,1682715516,1.000.000,0,0,8,0,2023-04-28 20:58:32,2023-04-28 20:58:36,10.0,12,aluno 22,87,Questão 9,False,True
49,88,13013,1682790101,,0,1682790105,1.000.000,0,0,11,0,2023-04-29 17:41:41,2023-04-29 17:41:45,10.0,21,aluno 22,88,Questão 10,False,True
49,90,14936,1683141267,,0,1683141281,1.000.000,0,0,4,0,2023-05-03 19:14:27,2023-05-03 19:14:41,10.0,32,aluno 22,90,Questão 11,False,True
49,91,14935,1683141202,,0,1683141207,1.000.000,0,0,4,0,2023-05-03 19:13:22,2023-05-03 19:13:27,10.0,50,aluno 22,91,Questão 12,False,True
49,95,15163,1683200694,,0,1683200720,10.000.000,0,0,1,0,2023-05-04 11:44:54,2023-05-04 11:45:20,10.0,1,aluno 22,95,Questão 17,False,True
50,75,11978,1682713966,,0,1682713972,10.000.000,0,0,3,0,2023-04-28 20:32:46,2023-04-28 20:32:52,10.0,2,aluno 10,75,Questão 15,False,True
50,76,11876,1682713498,,0,1682713507,1.000.000,0,0,3,0,2023-04-28 20:24:58,2023-04-28 20:25:07,10.0,18,aluno 10,76,Questão 14,False,True
50,77,13055,1682792908,,0,1682792913,1.000.000,0,0,5,0,2023-04-29 18:28:28,2023-04-29 18:28:33,10.0,11,aluno 10,77,Questão 16,False,True
50,79,8687,1682355891,,0,1682355896,1.000.000,0,0,4,0,2023-04-24 17:04:51,2023-04-24 17:04:56,10.0,6,aluno 10,79,Questão 1,False,True
50,80,9038,1682357405,,0,1682357410,1.000.000,0,0,17,0,2023-04-24 17:30:05,2023-04-24 17:30:10,10.0,24,aluno 10,80,Questão 2,False,True
50,81,9097,1682357724,,0,1682357751,1.000.000,0,0,1,0,2023-04-24 17:35:24,2023-04-24 17:35:51,10.0,2,aluno 10,81,Questão 3,False,True
50,82,9170,1682358110,,0,1682358115,1.000.000,0,0,1,0,2023-04-24 17:41:50,2023-04-24 17:41:55,10.0,2,aluno 10,82,Questão 4,False,True
50,83,9231,1682358333,,0,1682358351,1.000.000,0,0,1,0,2023-04-24 17:45:33,2023-04-24 17:45:51,10.0,2,aluno 10,83,Questão 5,False,True
50,84,9310,1682358671,,0,1682358715,1.000.000,0,0,1,0,2023-04-24 17:51:11,2023-04-24 17:51:55,10.0,1,aluno 10,84,Questão 6,False,True
50,85,9668,1682421470,,0,1682421544,1.000.000,0,0,4,0,2023-04-25 11:17:50,2023-04-25 11:19:04,10.0,39,aluno 10,85,Questão 7,False,True
50,86,10563,1682616235,,0,1682616280,1.000.000,0,0,1,0,2023-04-27 17:23:55,2023-04-27 17:24:40,10.0,3,aluno 10,86,Questão 8,False,True
50,87,11406,1682689908,,0,1682689919,1.000.000,0,0,7,0,2023-04-28 13:51:48,2023-04-28 13:51:59,10.0,41,aluno 10,87,Questão 9,False,True
50,88,11282,1682687875,,0,1682687894,1.000.000,0,0,2,0,2023-04-28 13:17:55,2023-04-28 13:18:14,10.0,4,aluno 10,88,Questão 10,False,True
50,91,11445,1682690463,,0,1682690473,1.000.000,0,0,11,0,2023-04-28 14:01:03,2023-04-28 14:01:13,10.0,16,aluno 10,91,Questão 12,False,True
50,94,14428,1682976105,,0,1682976109,10.000.000,0,0,7,0,2023-05-01 21:21:45,2023-05-01 21:21:49,10.0,26,aluno 10,94,Questão 18,False,True
50,95,13069,1682793433,,0,1682793437,10.000.000,0,0,2,0,2023-04-29 18:37:13,2023-04-29 18:37:17,10.0,2,aluno 10,95,Questão 17,False,True
51,75,11505,1682691984,,0,1682691989,10.000.000,0,0,3,0,2023-04-28 14:26:24,2023-04-28 14:26:29,10.0,4,aluno 25,75,Questão 15,False,True
51,76,14251,1682961304,,0,1682961308,1.000.000,0,0,3,0,2023-05-01 17:15:04,2023-05-01 17:15:08,10.0,14,aluno 25,76,Questão 14,False,True
51,77,11536,1682693132,,0,1682693140,1.000.000,0,0,6,0,2023-04-28 14:45:32,2023-04-28 14:45:40,10.0,9,aluno 25,77,Questão 16,False,True
51,79,8268,1682344533,,0,1682344542,1.000.000,0,0,2,0,2023-04-24 13:55:33,2023-04-24 13:55:42,10.0,3,aluno 25,79,Questão 1,False,True
51,80,8270,1682344783,,0,1682344786,1.000.000,0,0,2,0,2023-04-24 13:59:43,2023-04-24 13:59:46,10.0,2,aluno 25,80,Questão 2,False,True
51,81,8272,1682344978,,0,1682344984,1.000.000,0,0,1,0,2023-04-24 14:02:58,2023-04-24 14:03:04,10.0,1,aluno 25,81,Questão 3,False,True
51,82,8278,1682345235,,0,1682345239,1.000.000,0,0,1,0,2023-04-24 14:07:15,2023-04-24 14:07:19,10.0,1,aluno 25,82,Questão 4,False,True
51,83,8281,1682345415,,0,1682345421,1.000.000,0,0,1,0,2023-04-24 14:10:15,2023-04-24 14:10:21,10.0,2,aluno 25,83,Questão 5,False,True
51,84,8286,1682345789,,0,1682345793,1.000.000,0,0,1,0,2023-04-24 14:16:29,2023-04-24 14:16:33,10.0,3,aluno 25,84,Questão 6,False,True
51,85,8287,1682346018,,0,1682346034,1.000.000,0,0,1,0,2023-04-24 14:20:18,2023-04-24 14:20:34,10.0,1,aluno 25,85,Questão 7,False,True
51,86,8291,1682346527,,0,1682346560,1.000.000,0,0,2,0,2023-04-24 14:28:47,2023-04-24 14:29:20,10.0,2,aluno 25,86,Questão 8,False,True
51,87,8304,1682347755,,0,1682347760,1.000.000,0,0,3,0,2023-04-24 14:49:15,2023-04-24 14:49:20,10.0,5,aluno 25,87,Questão 9,False,True
51,88,8313,1682349859,,0,1682349872,1.000.000,0,0,4,0,2023-04-24 15:24:19,2023-04-24 15:24:32,10.0,4,aluno 25,88,Questão 10,False,True
51,90,8658,1682355769,,0,1682355784,1.000.000,0,0,1,0,2023-04-24 17:02:49,2023-04-24 17:03:04,10.0,13,aluno 25,90,Questão 11,False,True
51,91,9230,1682358325,,0,1682358345,1.000.000,0,0,6,0,2023-04-24 17:45:25,2023-04-24 17:45:45,10.0,11,aluno 25,91,Questão 12,False,True
52,75,13450,1682819686,,0,1682819690,10.000.000,0,0,1,0,2023-04-30 01:54:46,2023-04-30 01:54:50,10.0,5,aluno 37,75,Questão 15,False,True
52,76,13398,1682813531,,0,1682813535,1.000.000,0,0,4,0,2023-04-30 00:12:11,2023-04-30 00:12:15,10.0,10,aluno 37,76,Questão 14,False,True
52,77,13479,1682821176,,0,1682821180,1.000.000,0,0,3,0,2023-04-30 02:19:36,2023-04-30 02:19:40,10.0,7,aluno 37,77,Questão 16,False,True
52,79,9117,1682357859,,0,1682357867,1.000.000,0,0,6,0,2023-04-24 17:37:39,2023-04-24 17:37:47,10.0,7,aluno 37,79,Questão 1,False,True
52,80,9354,1682358959,,0,1682358977,500.000,0,0,3,0,2023-04-24 17:55:59,2023-04-24 17:56:17,5.0,10,aluno 37,80,Questão 2,False,True
52,81,9802,1682530414,,0,1682530430,1.000.000,0,0,2,0,2023-04-26 17:33:34,2023-04-26 17:33:50,10.0,7,aluno 37,81,Questão 3,False,True
52,82,11728,1682710018,,0,1682710030,1.000.000,0,0,2,0,2023-04-28 19:26:58,2023-04-28 19:27:10,10.0,5,aluno 37,82,Questão 4,False,True
52,83,11768,1682712834,,0,1682712858,1.000.000,0,0,1,0,2023-04-28 20:13:54,2023-04-28 20:14:18,10.0,2,aluno 37,83,Questão 5,False,True
52,84,11903,1682713639,,0,1682713644,667.000,0,0,2,0,2023-04-28 20:27:19,2023-04-28 20:27:24,6.67,6,aluno 37,84,Questão 6,False,True
52,85,12570,1682716605,,0,1682716610,1.000.000,0,0,8,0,2023-04-28 21:16:45,2023-04-28 21:16:50,10.0,11,aluno 37,85,Questão 7,False,True
52,86,13251,1682804240,,0,1682804243,1.000.000,0,0,7,0,2023-04-29 21:37:20,2023-04-29 21:37:23,10.0,11,aluno 37,86,Questão 8,False,True
52,87,13272,1682805411,,0,1682805421,1.000.000,0,0,3,0,2023-04-29 21:56:51,2023-04-29 21:57:01,10.0,8,aluno 37,87,Questão 9,False,True
