"1","\core\event\user_loggedin","core","loggedin","user","user","2","r","0","1","10","0","2","0",NULL,"0","a:1:{s:8:""username"";s:5:""admin"";}","1613519797","web","191.189.232.103",NULL
"2","\core\event\user_password_updated","core","updated","user_password",NULL,NULL,"u","0","5","30","2","2","0","2","0","a:1:{s:14:""forgottenreset"";b:0;}","1613519968","web","191.189.232.103",NULL
"3","\core\event\user_updated","core","updated","user","user","2","u","0","5","30","2","2","0","2","0","N;","1613519968","web","191.189.232.103",NULL
"54","\core\event\config_log_created","core","created","config_log","config_log","668","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:4:""name"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"55","\core\event\config_log_created","core","created","config_log","config_log","669","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:4:""user"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"56","\core\event\config_log_created","core","created","config_log","config_log","670","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:4:""pass"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"57","\core\event\config_log_created","core","created","config_log","config_log","671","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:5:""table"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"58","\core\event\config_log_created","core","created","config_log","config_log","672","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:9:""fielduser"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"59","\core\event\config_log_created","core","created","config_log","config_log","673","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:9:""fieldpass"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"60","\core\event\config_log_created","core","created","config_log","config_log","674","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:8:""passtype"";s:8:""oldvalue"";N;s:5:""value"";s:9:""plaintext"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"61","\core\event\config_log_created","core","created","config_log","config_log","675","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:11:""extencoding"";s:8:""oldvalue"";N;s:5:""value"";s:5:""utf-8"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"62","\core\event\config_log_created","core","created","config_log","config_log","676","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:8:""setupsql"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"63","\core\event\config_log_created","core","created","config_log","config_log","677","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:11:""debugauthdb"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"64","\core\event\config_log_created","core","created","config_log","config_log","678","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:17:""changepasswordurl"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
