ID,COURSE,NAME,SHORTDESCRIPTION,INTRO,INTROFORMAT,STARTDATE,DUEDATE
102,6,Exemplo 2 for,,"<p dir=""ltr"" style=""text-align: left;"">Programa para calcular a soma de números inteiros.</p><p dir=""ltr"" style=""text-align: left;"">Entradas e saídas esperadas:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-12%20a%CC%80s%2010.32.47.png"" alt="""" role=""presentation""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,1684627200
103,6,Questão 1,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que determine o mostre os cinco primeiros múltiplos de 5,&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">considerando números maiores que 0.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.08.37.png"" alt="""" role=""presentation""><br></span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><br></span></p><br><p></p>",1,0,1687564800
104,6,Questão 2,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva um programa em C que escreva na tela, de 1 até 100, de 1 em 1, 2 vezes. A primeira vez&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">deve usar a estrutura de repetição while, na segunda vez a estrutura</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">&nbsp;do...while.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.21.20.png"" alt="""" role=""presentation""><br></span></p><br><p></p>",1,0,1687564800
105,6,Questão 3,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa em C utilizando o comando while que mostra uma contagem regressiva na&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">tela, iniciando em 10 e terminando em O. Mostrar uma mensagem “FIM” após a contagem.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.26.06.png"" alt="""" role=""presentation"" class=""img-fluid""><br></span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><br></span></p><br><p></p>",1,0,1687564800
106,6,Questão 4,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva um programa em C que declare um inteiro, inicialize-o com 0, e incremente-o de 1000&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">em 1000 imprimindo seu valor na tela, até que seu valor seja 100000 (cem mil).</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><br></span></p><br><p></p>",1,0,1687564800
107,6,Questão 5,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa em C que peça ao usuário para digitar 10 valores e some-os.</p><p>Entradas e saídas esperadas:</p><p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.40.22.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p><br><p></p>",1,0,1687564800
108,6,Questão 6,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa em C que leia 10 inteiros positivos, ignorando não positivos, e imprima sua&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">média.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:&nbsp;</span></p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.49.02.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1687564800
109,6,Questão 7,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva um programa que leia 10 números e escreva o menor valor lido e o maior valor&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">lido.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2009.55.58.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1687564800
110,6,Questão 8,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que calcule e mostre a soma dos 50 primeiros números pares.</p><p>Entradas e saídas esperadas:</p><p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2010.01.38.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p><br><p></p>",1,0,1687564800
111,6,Questão 9,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que leia um número inteiro positivo N e imprima todos os números&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">naturais de 0 até N em ordem crescente.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Entradas e saídas esperadas:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-15%20a%CC%80s%2010.15.16.png"" alt="""" role=""presentation"" class=""img-fluid""><br></span></p><br><p></p>",1,0,1687564800
112,6,Questão 10,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que leia um número inteiro positivo N e imprima todos os números&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">naturais de 0 até N em ordem decrescente.</span></p>Entradas e saídas esperadas:&nbsp;<br><p></p>",1,0,1687564800
113,6,Questão 11,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que receba dez números. Calcule e mostre:</p>
<p>• A soma dos números pares desse intervalo de números, incluindo os números</p>
<p>digitados;</p>
<p>• A multiplicação dos números ímpares desse intervalo, incluindo os digitados:</p><br><p></p>",1,0,1687564800
114,6,Questão 12,,"<p dir=""ltr"" style=""text-align: left;""></p><p><span style=""font-weight: normal;"">Faça um programa usando o do..while, para verificar se um número é POSITIVO, NEGATIVO ou ZERO, o programa deverá repetir até que o usuário queira sair.</span></p><br><p></p>",1,0,1687564800
115,6,Questão 11 (copiado),,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que receba dez números. Calcule e mostre:</p>
<p>• A soma dos números pares desse intervalo de números, incluindo os números</p>
<p>digitados;</p>
<p>• A multiplicação dos números ímpares desse intervalo, incluindo os digitados:</p><br><p></p>",1,0,1687564800
116,6,Questão 13,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva
um programa que permita a qualquer aluno introduzir, pelo teclado uma sequência
arbitrária de notas (válidas no intervalo de 0 a 10) e que mostre na tela, como
resultado, a correspondente média aritmética. O número de notas como que o
aluno pretenda efetuar o cálculo não será fornecida ao programa. O qual
terminará quando for introduzido um valor que não seja válido como nota de
aprovação.</p><br><p></p>",1,0,1687910400
117,6,Questão 14,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva
um programa que leia um número inteiro e calcule a soma de todos os divisores
desse número, com exceção dele próprio. Ex: soma dos divisores do número 66 é 1
+ 2 + + 3 + 6 + 11 + 22 + 33 = 78</p><br><p></p>",1,0,1687910400
118,6,Questão 15,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça
um programa que apresente um menu de opções para o cálculo das seguintes operações
entre dois números:</p>

<p><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Adição (opção 1)</p>

<p><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Subtração (opção 2)</p>

<p><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Multiplicação (opção 3)</p>

<p><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Divisão (opção 4)</p>

<p><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Saída (opção 5)</p><br><p></p>",1,0,1687910400
119,6,Questão 16,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça
um programa que leia vários números, calcule e mostre:</p>

<p><!--[if !supportLists]-->a)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>A soma dos números digitados</p>

<p><!--[if !supportLists]-->b)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>A quantidade de números digitados</p>

<p><!--[if !supportLists]-->c)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>A média dos números digitados</p>

<p><!--[if !supportLists]-->d)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>O maior número digitado</p>

<p><!--[if !supportLists]-->e)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>O menor número digitado</p>

<p><!--[if !supportLists]-->f)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>A média dos números pares</p>

<p>Finalize
a entrada de dados caso o usuário informe o valor 0.</p><br><p></p>",1,0,1687910400
120,6,Questão 17,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça
um programa que calcule a soma de todos os números primos abaixo de dois milhões.</p><br><p></p>",1,0,1687910400
121,6,Questão 01,,"<p dir=""ltr"" style=""text-align: left;""></p><span style=""font-size: 0.9375rem;"">Escreva um programa em C que leia 5 números inteiros do usuário e os armazene em um vetor. Em seguida, exiba a soma de todos os elementos do vetor.<br></span><img src=""@@PLUGINFILE@@/image%20%281%29.png"" alt="""" role=""presentation"" class=""img-fluid""><br><br><p></p>",1,0,1686441600
122,6,Questão 02,,"<p dir=""ltr"" style=""text-align: left;""></p><span style=""font-size: 0.9375rem;"">Escreva um programa em C que leia 10 números inteiros do usuário e os armazene em um vetor. Em seguida, exiba o maior número presente no vetor.</span><br><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1686441600
123,6,Questão 03,,"<p dir=""ltr"" style=""text-align: left;""></p><span style=""font-size: 0.9375rem;"">Escreva um programa em C que leia 8 números inteiros do usuário e os armazene em um vetor. Em seguida, exiba a média dos números presentes no vetor.</span><br><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1686441600
124,6,Questão 05,,"<p dir=""ltr"" style=""text-align: left;""></p><span style=""font-size: 0.9375rem;"">Escreva um programa em C que leia 7 números inteiros do usuário e os armazene em um vetor. Em seguida, exiba apenas os números pares presentes no vetor.</span><br><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1686441600
125,6,Questão 06,,"<p dir=""ltr"" style=""text-align: left;""></p><span style=""font-size: 0.9375rem;"">Escreva um programa em C que leia 9 números inteiros do usuário e os armazene em um vetor. Em seguida, exiba a quantidade de números ímpares presentes no vetor.</span><br><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1686441600
126,32,Olá Mundo!,,,1,0,0
127,32,Questão 01,Faça um programa que leia um número inteiro e o imprima.,"<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um número inteiro e o imprima.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.37.49.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
128,32,Questão 02,Faça um programa que leia um número real e o imprima.,"<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um número real e o imprima.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de Saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.40.28.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
129,32,Questão 03,Faça um programa que peça ao usuário para digitar três valores inteiros e imprima a soma deles.,"<p dir=""ltr"" style=""text-align: left;"">Faça um programa que peça ao usuário para digitar três valores inteiros e imprima a soma deles.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.44.10.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
130,32,Questão 04,Faça um programa que leia um número real e imprima o resultado do quadrado desse número.,"<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um número real e imprima o resultado do quadrado desse número.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.45.27.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
131,32,Questão 05,Faça um programa que leia um número real e imprima a quinta parte deste número.,"<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um número real e imprima a quinta parte deste número.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.47.11.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
132,32,Questão 06,"Faça um programa que leia uma temperatura em graus Celsius e apresente-a convertida em graus Fahrenheit. Sabendo que a fórmula de conversão é: F=1.8C+32.0, onde F é a temperatura na escala Fahrenheit e C a temperatura na escala Celsius.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma temperatura em graus Celsius e apresente-a convertida em graus Fahrenheit. Sabendo que a fórmula de conversão é: F=1.8C+32.0, onde F é a temperatura na escala Fahrenheit e C a temperatura na escala Celsius.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.48.27.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
133,32,Questão 07,"Faça um programa que leia uma temperatura em graus Fahrenheit e apresente-a convertida em graus Celsius. Sabendo que a fórmula de conversão é: C=(F-32)/1.8, sendo C a temperatura em Celsius e F a temperatura em Fahrenheit.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma temperatura em graus Fahrenheit e apresente-a convertida em graus Celsius. Sabendo que a fórmula de conversão é: C=(F-32)/1.8, sendo C a temperatura em Celsius e F a temperatura em Fahrenheit.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.51.58.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
134,32,Questão 08,"Faça um programa que leia uma temperatura em graus Kelvin e apresente-a convertida em graus Celsius. A fórmula de conversão é: C=K-273, sendo C a temperatura em Celsius e K a temperatura em Kelvin.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma temperatura em graus Kelvin e apresente-a convertida em graus Celsius. A fórmula de conversão é: C=K-273, sendo C a temperatura em Celsius e K a temperatura em Kelvin.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.53.50.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
135,32,Questão 09,"Faça um programa que leia uma temperatura em graus Celsius e apresente-a convertida em graus Kelvin. À fórmula de conversão é: K = C + 273.15, sendo C a temperatura em Celsius e K a temperatura em Kelvin.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma temperatura em graus Celsius e apresente-a convertida em graus Kelvin. À fórmula de conversão é: K = C + 273.15, sendo C a temperatura em Celsius e K a temperatura em Kelvin.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.55.01.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1682726400
136,32,Questão 10,"Faça um programa que leia uma velocidade em km/h (quilômetros por hora) e apresente-a convertida em m/s (metros por segundo). A fórmula de conversão é: M = K/3.6, sendo K a velocidade em km/h e M em m/s.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma velocidade em km/h (quilômetros por hora) e apresente-a convertida em m/s (metros por segundo). A fórmula de conversão é: M = K/3.6, sendo K a velocidade em km/h e M em m/s.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.56.18.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1687996800
137,32,Questão 11,"Faça um programa que leia uma velocidade em m/s (metros por segundo) e apresente-a convertida em km/h (quilômetros por hora). A fórmula de conversão é: K = M*3.6, sendo K a velocidade em km/h e M em m/s.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia uma velocidade em m/s (metros por segundo) e apresente-a convertida em km/h (quilômetros por hora). A fórmula de conversão é: K = M*3.6, sendo K a velocidade em km/h e M em m/s.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-10%20a%CC%80s%2009.57.29.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1687996800
138,32,Questão 12,"Faça um programa que leia um valor de volume em metros cúbicos e apresente-o convertido em litros. A fórmula de conversão é: L = 1000 * M, sendo L o volume em litros e M o volume em metros cúbicos.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um valor de volume em metros cúbicos e apresente-o convertido em litros. A fórmula de conversão é: L = 1000 * M, sendo L o volume em litros e M o volume em metros cúbicos.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-11%20a%CC%80s%2022.22.17.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1687996800
139,32,Questão 13,"Faça um programa que leia um valor de volume em litros e apresente-o convertido em metros cúbicos. A fórmula de conversão é: M = L/1000, sendo L o volume em litros e M o volume em metros cúbicos.","<p dir=""ltr"" style=""text-align: left;"">Faça um programa que leia um valor de volume em litros e apresente-o convertido em metros cúbicos. A fórmula de conversão é: M = L/1000, sendo L o volume em litros e M o volume em metros cúbicos.<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-12%20a%CC%80s%2009.04.40.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1687996800
